NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,11,13,7,21,0.1007105,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,11,13,7,21,0.2004132,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,11,13,7,21,0.3009984,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,11,13,7,21,0.4011765,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,11,13,7,21,0.5000674,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,11,13,7,21,0.6013618,0
0,1,2,1,0,0.407555,0.3085001,8.307555,15,3,3,27,27,27,1,2,11,13,7,21,0.7001737,1
0,1,2,2,0,1.007554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,11,13,7,21,0.8016437,1
0,1,2,2,0,1.407554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,11,13,7,21,0.9000776,1
0,1,2,2,0,1.907554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,11,13,7,21,1.000209,1
0,1,2,2,0,2.407553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,11,13,7,21,1.100311,1
0,1,2,2,0,2.907553,0.3085,0.3085001,15,3,3,27,27,27,1,2,11,13,7,21,1.200168,1
0,1,2,2,0,3.507552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,11,13,7,21,1.301812,1
0,1,2,2,0,3.907552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,11,13,7,21,1.401069,1
0,1,2,2,0,4.407551,8.3085,0.3085001,15,3,3,27,27,27,1,2,11,13,7,21,1.500564,1
1,1,2,1,19.70756,4.90755,0.3085001,0.3075551,15,3,3,27,27,27,1,2,11,13,7,21,1.600607,1
1,1,2,1,19.10756,5.507551,0.3085001,0.3075551,15,3,3,27,27,27,1,2,11,13,7,21,1.701236,1
1,1,2,1,18.60756,6.007553,0.3085001,0.3075551,15,3,3,27,27,27,1,2,11,13,7,21,1.802196,1
1,1,2,1,18.20756,6.407555,0.3085001,0.3075551,15,3,3,27,27,27,1,2,11,13,7,21,1.900177,1
1,1,2,1,17.60755,7.007556,0.3085001,0.3075551,15,3,3,27,27,27,1,2,11,13,7,21,2.001546,1
1,1,2,1,17.20755,7.407558,0.3085001,0.3075551,15,3,3,27.3,27.3,27,1,2,11,13,7,21,2.100452,1
1,1,2,1,16.70755,7.907561,0.3085001,0.3075551,15,3,3,27.3,27.3,27,1,2,11,13,7,21,2.200832,1
1,1,2,2,16.10755,8.507563,0.3085001,0.3085001,15,3,3,27.3,27.3,27,1,2,11,13,7,21,2.301588,1
1,1,2,2,15.60755,9.007565,0.3085001,0.3085001,15,3,3,27.3,27.3,27,1,2,11,13,7,21,2.401746,1
1,1,2,2,15.10754,9.507566,0.3085001,0.3085001,15,3,3,27.3,27.3,27,1,2,100,100,7,21,2.501539,1
1,1,2,1,14.60754,10.00757,0.3085001,8.307554,15,3,3,27.3,27.3,27,1,2,100,100,7,21,2.602,1
1,1,2,1,14.10754,10.50757,0.3085001,8.307554,15,3,3,27.3,27.3,27,1,2,100,100,7,21,2.701384,1
1,1,2,2,13.60754,11.00757,0.3085001,0.3085001,15,3,3,27.3,27.3,27,1,2,100,100,7,21,2.802035,1
1,1,2,2,13.10754,11.50757,0.3085001,0.3085001,15,3,3,27.3,27.3,27,1,2,100,100,7,21,2.903118,1
1,1,2,2,12.70753,11.90758,0.3085001,0.3085001,15,3,3,27.3,27.3,27,1,2,100,100,7,21,3.000823,1
1,1,2,2,12.20753,12.40758,0.3085001,0.3085001,15,3,3,27.3,27.3,27,1,2,100,100,7,21,3.100472,1
1,1,2,2,11.70753,12.90758,0.3085001,0.3085001,15,3,3,27.3,27.3,27,1,2,100,100,7,21,3.20002,1
1,1,2,2,11.20753,13.40758,0.3085001,0.3085001,15,3,3,27.3,27.3,27,1,2,100,100,7,21,3.300541,1
1,1,2,2,10.70753,13.90758,0.3085001,0.3085001,15,3,3,27.3,27.3,27,1,2,100,100,7,21,3.400265,1
1,1,1,1,10.10752,14.50758,2.307555,8.307555,15,3,3,27.3,27.3,27,1,2,100,100,7,21,3.501812,1
1,1,2,2,9.607524,15.00759,0.3085001,0.3085001,15,3,3,27.3,27.3,27,1,2,100,100,7,21,3.601889,1
1,1,2,2,9.107522,15.50759,0.3085001,0.3085001,15,3,3,27.3,27.3,27,1,2,100,100,7,21,3.701234,1
1,1,2,2,8.70752,15.90759,0.3085001,0.3085001,15,3,3,27.3,27.3,27,1,2,100,100,7,21,3.800499,1
1,1,2,2,8.207519,16.40759,0.3085001,0.3085001,15,3,3,27.3,27.3,27,1,2,100,100,7,21,3.900434,1
1,1,2,2,7.707517,16.90759,0.3085,0.3085,15,3,3,27.3,27.3,27,1,2,100,100,7,21,4.001015,1
1,1,2,2,7.107514,17.5076,0.3085001,0.3085001,15,3,3.599999,27.3,27.3,27,1,2,100,100,7,21,4.101383,1
1,1,2,2,6.607512,18.0076,0.3085001,0.3085001,15,3,4.099999,27.3,27.3,27,1,2,100,100,7,21,4.201838,1
1,1,2,2,6.10751,18.5076,0.3085001,0.3085001,15,3,4.599998,27.3,27.3,27,1,2,100,100,7,21,4.301161,1
1,1,2,2,5.607508,19.0076,0.3085001,0.3085001,15,3,5.099998,27.3,27.3,27,1,2,100,100,7,21,4.40157,1
1,1,2,2,5.107506,19.5076,0.3085001,0.3085001,15,3,5.599998,27.3,27.3,27,1,2,100,100,7,21,4.501598,1
1,0,2,2,4.607504,0,0.3085001,0.3085001,15,3,6.099997,27.3,27.3,27,1,2,100,100,7,21,4.601822,1
1,0,2,2,4.207503,0,0.3085001,0.3085001,15,3,6.499997,27.3,27.3,27,1,2,100,100,7,21,4.701012,1
1,0,2,2,3.607501,0,0.3085001,0.3085001,15,3,7.099996,27.3,27.3,27,1,2,100,100,7,21,4.801803,1
1,0,2,2,3.107499,0,0.3085001,0.3085001,15,3,7.599996,27.3,27.3,27,1,2,100,100,7,21,4.902685,1
1,0,2,2,2.707498,0,0.3085001,0.3085001,15,3,7.999995,27.3,27.3,27,1,2,100,100,7,21,5.000531,1
5,0,2,2,0.908451,0,0.3085001,0.3085001,15,3,8.599998,27.3,27.3,27,1,2,100,100,7,21,5.102009,1
5,0,2,2,0.408449,0,0.3085001,0.3085001,15,3,9.099999,27.3,27.3,27,1,2,100,100,7,21,5.201363,1
5,0,2,2,0.408449,0,0.3085001,0.3085001,15,3,9.500001,27.3,27.3,27,1,2,100,100,7,21,5.301063,0
6,0,2,2,0.2576894,0,0.3085001,0.3085001,15,3,10,27.3,27.3,27,0,2,100,100,7,21,5.400702,0
6,0,2,2,0.2576894,0,0.3085001,0.3085001,15,3,10.5,27.3,27.3,27,1,2,100,100,7,21,5.500156,0
6,0,2,2,0.2576894,0,0.3085001,0.3085001,15,3,11.00001,27.3,27.3,27,1,2,100,100,7,21,5.600027,0
6,0,2,2,0.2576894,0,0.3085001,0.3085001,15,3,11.50001,27.3,27.3,27,1,2,100,100,7,21,5.700067,0
6,0,2,2,0.2576894,0,0.3085001,0.3085001,15,3,12.10001,27.3,27.3,27,1,2,100,100,7,21,5.801993,0
1,0,2,2,1.607493,0,0.3085001,0.3085001,15,3,12.50001,27.3,27.3,27,0,2,100,100,7,21,5.90044,0
1,0,2,2,1.607493,0,0.3085001,0.3085001,15,3,13.10001,27.3,27.3,27,1,2,100,100,7,21,6.001573,0
1,0,2,2,1.607493,0,0.3085001,0.3085001,15,3,13.10001,26.8,27.3,27,1,2,100,100,7,21,6.101764,0
1,0,2,2,1.607493,0,0.1084993,0.5085009,15,3,13.10001,26.7,27.3,27,1,2,100,100,7,21,6.200281,3
1,0,2,2,1.607493,0,0.008498904,0.6085013,15,3,13.10001,26.7,27.3,27,1,2,100,100,7,21,6.30107,3
1,0,2,2,1.607493,0,0.008498904,0.6085013,15,3,13.10001,26.7,27.3,27,1,2,100,100,7,21,6.400245,3
1,0,2,2,1.607493,0,0.008498904,0.6085013,15,3,13.10001,26.7,27.3,27,1,2,100,100,7,21,6.500504,3
1,0,2,2,1.607493,0,0.008498904,0.6085013,15,3,13.10001,26.7,27.3,27,1,2,100,100,7,21,6.602052,0
1,0,2,2,1.607493,0,0.008498904,0.6085013,15,3,13.10001,26.7,27.3,27,1,2,100,100,7,21,6.700253,0
1,0,2,2,1.607493,0,0.008498904,0.6085013,15,3,13.10001,26.7,27.3,27,1,2,100,100,7,21,6.800811,0
1,0,2,2,1.607493,0,0.008498904,0.6085013,15,3,13.10001,26.7,27.3,27,1,2,100,100,7,21,6.901335,0
1,0,2,2,1.607493,0,0.008498904,0.6085013,15,3,13.10001,26.7,27.3,27,1,2,100,100,7,21,7.000183,0
1,0,2,2,1.207492,0,0.008498904,0.6085013,15,3,13.10001,26.7,27.3,27,1,2,100,100,7,21,7.101432,1
1,0,2,2,0.7074898,0,0.008498904,0.6085013,15,3,13.10001,26.7,27.3,27,1,2,100,100,7,21,7.202122,1
1,0,6,1,0.2074879,0,0.4577636,8.607556,15,3,13.10001,26.7,27.3,27,1,2,100,100,7,21,7.301651,0
1,2,6,1,0.2074879,0.4085672,0.2577628,8.807557,15,3,13.10001,26.7,27.3,27,1,2,100,100,7,21,7.400107,3
1,2,6,1,0.2074879,0.4085672,13.85775,9.407559,15,3,13.10001,26.7,27.3,27,1,2,100,100,7,21,7.501931,3
1,2,6,1,0.2074879,0.4085672,13.85775,9.407559,15,3,13.10001,26.7,27.3,27,0,2,100,100,7,21,7.600109,0
1,2,6,1,0.2074879,0.4085672,13.85775,9.407559,15,3,100,100,27.3,27,1,2,100,100,7,21,7.701949,0
1,2,6,1,0.2074879,0.4085672,13.85775,9.407559,15,3,100,100,27.3,27,1,2,100,100,7,21,7.80177,0
1,2,6,1,0.2074879,0.4085672,13.85775,9.407559,15,3,100,100,27.3,27,1,2,100,100,7,21,7.900107,0
1,2,6,1,0.2074879,0.4085672,13.85775,9.407559,15,3,100,100,27.3,27,0,2,100,100,7,21,8.000606,0
1,2,0,1,0.2074879,0.4085672,0,9.407559,15,3,100,100,26.7,27,0,2,100,100,7,21,8.101614,0
1,2,0,1,0.2074879,0.4085672,0,9.407559,15,3,100,100,26.2,27,0,2,100,100,7,21,8.201645,0
1,2,0,1,0.2074879,0.4085672,0,9.407559,15,3,100,100,25.7,27,0,2,100,100,7,21,8.301661,0
1,2,0,1,0.2074879,0.4085672,0,9.407559,15,3,100,100,25.29999,27,0,2,100,100,7,21,8.400888,0
1,2,0,1,0.2074879,0.4085672,0,9.407559,15,3,100,100,24.69999,27,0,2,100,100,7,21,8.501867,0
1,2,0,1,0.2074879,0.4085672,0,9.407559,15,3,100,100,24.19999,27,0,2,100,100,7,21,8.601554,0
1,2,0,1,0.2074879,0.4085672,0,9.407559,15,3,100,100,23.79999,27,0,2,100,100,7,21,8.700434,0
1,2,6,1,0.2074879,0.4085672,9.857732,9.407559,15,3,100,100,23.29999,27,1,2,100,100,7,21,8.800493,0
1,2,6,1,0.2074879,0.4085672,9.35773,9.407559,15,3,100,100,22.79998,27,1,2,100,100,7,21,8.900006,0
1,2,0,1,0.2074879,0.4085672,0,9.407559,15,3,100,100,22.19998,27,0,2,100,100,7,21,9.001795,0
1,2,0,1,0.2074879,0.4085672,0,9.407559,15,3,100,100,21.79998,27,0,2,100,100,7,21,9.100236,0
1,2,0,1,0.2074879,0.4085672,0,9.407559,15,3,100,100,21.19998,27,0,2,100,100,7,21,9.201658,0
1,2,0,1,0.2074879,0.4085672,0,9.407559,15,3,100,100,20.79998,27,0,2,100,100,7,21,9.300102,0
1,2,0,1,0.2074879,0.4085672,0,9.407559,15,3,100,100,20.29997,27,0,2,100,100,7,21,9.400959,0
1,2,0,1,0.2074879,0.4085672,0,9.407559,15,3,100,100,19.79997,27,0,2,100,100,7,21,9.500158,0
1,2,0,1,0.2074879,0.4085672,0,9.407559,15,3,100,100,19.19997,27,0,2,100,100,7,21,9.601623,0
1,2,0,1,0.2074879,0.4085672,0,9.407559,15,3,100,100,18.79997,27,0,2,100,100,7,21,9.700904,0
1,2,6,1,0.2074879,0.4085672,4.757712,9.407559,15,3,100,100,18.19997,27,1,2,100,100,7,21,9.801232,0
1,2,6,1,0.2074879,0.4085672,4.35771,9.407559,15,3,100,100,17.79996,27,1,2,100,100,7,21,9.900936,0
1,2,0,1,0.2074879,0.4085672,0,9.407559,15,3,100,100,17.29996,27,0,2,100,100,7,21,10.00067,0
1,2,6,1,0.2074879,0.4085672,3.857708,9.407559,15,3,100,100,17.29996,27,1,2,100,100,7,21,10.10048,0
1,2,0,1,0.2074879,0.4085672,0,9.407559,15,3,100,100,17.29996,27,0,2,100,100,7,21,10.2016,0
1,2,0,1,0.2074879,0.4085672,0,9.407559,15,3,100,100,17.29996,27,0,2,100,100,7,21,10.30026,0
1,2,0,1,0.2074879,0.4085672,0,9.407559,15,3,100,100,17.29996,27,0,2,100,100,7,21,10.4,0
1,2,1,1,0.2074879,0.4085672,15.20755,9.407559,15,3,100,100,100,100,1,2,100,100,7,21,10.5005,0
1,2,1,1,0.2074879,0.4085672,15.20755,9.407559,15,3,100,100,100,100,1,2,100,100,7,21,10.60199,0
1,2,0,1,0.2074879,0.4085672,0,9.407559,15,3,100,100,100,100,0,2,100,100,7,21,10.7009,0
1,2,0,1,0.2074879,0.4085672,0,9.407559,15,3,100,100,100,100,0,2,100,100,7,21,10.80208,0
1,2,0,1,0.2074879,0.4085672,0,9.407559,15,3,100,100,100,100,0,2,100,100,7,21,10.9019,0
1,2,0,1,0.2074879,0.4085672,0,8.907557,15,3,100,100,100,100,0,2,100,100,7,21,11.00128,4
1,0,0,1,0.2074879,0,0,8.507556,15,3,100,100,100,100,0,2,100,100,7,21,11.10047,4
1,0,0,1,0.2074879,0,0,8.007554,15,3,100,100,100,100,0,2,100,100,7,21,11.20043,4
1,2,0,1,0.2074879,0.4085672,0,7.407551,15,3,100,100,100,100,0,2,100,100,7,21,11.30169,4
1,2,0,1,0.2074879,0.4085672,0,7.00755,15,3,100,100,100,100,0,2,100,100,7,21,11.40036,4
1,2,0,1,0.2074879,0.4085672,0,6.507548,15,3,100,100,100,100,0,2,100,100,7,21,11.50038,4
1,2,0,1,0.2074879,0.4085672,0,6.007546,15,3,100,100,100,100,0,2,100,100,7,21,11.60013,4
1,2,0,1,0.2074879,0.4085672,0,5.407544,15,3,100,100,100,100,0,2,100,100,7,21,11.70131,4
1,2,0,1,0.2074879,0.4085672,0,5.007545,15,3,100,100,100,100,0,2,100,100,7,21,11.80019,4
1,2,0,1,0.2074879,10.40857,0,4.507545,15,3,100,100,100,100,0,2,100,100,7,21,11.90079,4
1,2,0,1,0.2074879,10.40857,0,4.207545,15,3,100,100,100,100,0,2,100,100,7,21,12,2
1,2,2,2,0.8074902,9.808565,0.40851,0.2084901,15,3,100,100,100,100,1,2,100,100,7,21,12.10189,2
1,2,2,2,1.207492,9.408564,0.40851,0.2084901,15,3,100,100,100,100,1,2,100,100,7,21,12.20088,2
1,2,2,2,1.707494,8.908562,0.40851,0.2084901,15,3,100,100,100,100,1,2,100,100,7,21,12.3005,2
1,2,2,2,2.207496,8.40856,0.40851,0.2084901,15,3,100,100,100,100,1,2,100,100,7,21,12.40071,2
1,2,2,2,2.707498,7.908558,0.40851,0.2084901,15,3,100,100,100,100,1,2,100,100,7,21,12.50043,2
1,2,2,2,3.2075,7.408556,0.40851,0.2084901,15,3,100,100,100,100,1,2,100,100,7,21,12.60032,2
1,2,2,2,3.707501,6.908554,0.40851,0.2084901,15,3,100,100,100,100,1,2,100,100,7,21,12.70009,2
1,2,2,2,4.207502,6.408552,0.40851,0.2084901,15,3,100,100,100,100,1,2,100,100,7,21,12.80106,2
