NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,7,11,27,25,0.181317,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,7,11,27,25,0.201317,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,7,11,27,25,0.3013287,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,7,11,27,25,0.4013655,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,7,11,27,25,0.5010896,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,7,11,27,25,0.6029254,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,7,11,27,25,0.7015426,1
0,1,2,2,0,0.8075545,0.3085001,0.3085001,15,3,3,27,27,27,1,2,7,11,27,25,0.8000337,1
0,1,2,2,0,1.307554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,7,11,27,25,0.9017602,1
0,1,2,2,0,1.807554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,7,11,27,25,1.00153,1
0,1,2,2,0,2.307553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,7,11,27,25,1.100989,1
0,1,2,2,0,2.807553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,7,11,27,25,1.200075,1
0,1,2,2,0,3.307552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,7,11,27,25,1.301763,1
0,1,2,2,0,3.807552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,7,11,27,25,1.401417,1
0,1,2,2,0,4.307551,8.3085,0.3085001,15,3,3,27,27,27,1,2,7,11,27,25,1.500358,1
1,1,2,1,19.80756,4.807551,0.3085001,0.3075551,15,3,3,27,27,27,1,2,7,11,27,25,1.600941,1
1,1,2,1,19.30756,5.30755,0.3085001,0.3075551,15,3,3,27,27,27,1,2,7,11,27,25,1.700134,1
1,1,2,1,18.80756,5.807552,0.3085001,0.3075551,15,3,3,27,27,27,1,2,7,11,27,25,1.801471,1
1,1,2,1,18.30756,6.307554,0.3085001,0.3075551,15,3,3,27,27,27,1,2,7,11,27,25,1.901684,1
1,1,2,1,17.80755,6.807556,0.3085001,0.3075551,15,3,3,27,27,27,1,2,7,11,27,25,2.002509,1
1,1,2,1,17.30755,7.307558,0.3085001,0.3075551,15,3,2.7,27,27.3,27,1,2,7,11,27,25,2.10116,1
1,1,2,1,16.80755,7.80756,0.3085001,0.3075551,15,3,2.7,27,27.3,27,1,2,7,11,27,25,2.200782,1
1,1,2,2,16.30755,8.307562,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,7,11,27,25,2.300238,1
1,1,2,2,15.80755,8.807564,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,7,11,27,25,2.400345,1
1,1,2,2,15.30754,9.307566,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,7,11,27,25,2.501957,1
1,1,2,2,14.80754,9.807568,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,7,11,27,25,2.600422,1
1,1,2,1,14.30754,10.30757,0.3085001,8.307554,15,3,2.7,27,27.3,27,1,2,7,11,27,25,2.701906,1
1,1,2,2,13.80754,10.80757,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,7,11,27,25,2.800774,1
1,1,2,2,13.30754,11.30757,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,7,11,27,25,2.901069,1
1,1,2,2,12.80754,11.80758,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,7,11,27,25,3.000109,1
1,1,2,2,12.30753,12.30758,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,7,11,27,25,3.101511,1
1,1,2,2,11.80753,12.80758,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,7,11,27,25,3.201831,1
1,1,2,2,11.30753,13.30758,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,7,11,27,25,3.300889,1
1,1,2,2,10.80753,13.80758,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,7,11,27,25,3.401743,1
1,1,1,1,10.30753,14.30758,2.307555,8.307555,15,3,2.7,27,27.3,27,1,2,7,11,27,25,3.500825,1
1,1,2,2,9.807525,14.80759,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,7,11,27,25,3.601637,1
1,1,2,2,9.307523,15.30759,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,7,11,27,25,3.701717,1
1,1,2,2,8.807521,15.80759,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,7,11,27,25,3.80034,1
1,1,2,2,8.307519,16.30759,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,7,11,27,25,3.902218,1
1,1,2,2,7.807517,16.80759,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,7,11,27,25,4.000224,1
1,1,2,2,7.307515,17.30759,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,7,11,27,25,4.100603,1
1,1,2,2,6.807513,17.8076,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,7,11,27,25,4.201839,1
1,1,2,2,6.307511,18.3076,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,7,11,27,25,4.302217,1
1,1,2,2,5.807509,18.8076,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,7,11,27,25,4.400362,1
1,1,2,2,5.307507,19.3076,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,7,11,27,25,4.501304,1
1,1,2,2,4.807505,19.80761,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,7,11,27,25,4.600548,1
1,0,2,2,4.307503,0,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,7,11,27,25,4.700771,1
1,0,2,2,3.807502,0,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,7,11,27,25,4.800755,1
1,0,2,2,3.3075,0,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,7,11,27,25,4.90081,1
1,0,2,2,2.807498,0,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,7,11,27,25,5.00174,1
1,0,2,2,2.307496,0,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,7,11,27,25,5.100523,1
1,0,2,2,1.807494,0,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,7,11,27,25,5.200564,1
