NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,7,3,7,21,0.1000954,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,7,3,7,21,0.2016584,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,7,3,7,21,0.3018842,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,7,3,7,21,0.4008535,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,7,3,7,21,0.50048,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,7,3,7,21,0.6009502,0
0,1,2,1,0,0.5075549,0.3085001,8.307555,15,3,3,27,27,27,1,2,7,3,7,21,0.7012222,1
0,1,2,2,0,1.007554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,7,3,7,21,0.800458,1
0,1,2,2,0,1.507554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,7,3,7,21,0.9014997,1
0,1,2,2,0,2.007554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,7,3,7,21,1.001656,1
0,1,2,2,0,2.507553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,7,3,7,21,1.101888,1
0,1,2,2,0,3.007552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,7,3,7,21,1.201372,1
0,1,2,2,0,3.507552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,7,3,7,21,1.300986,1
0,1,2,2,0,4.007552,8.3085,0.3085001,15,3,3,27,27,27,1,2,7,3,7,21,1.401789,1
0,1,2,2,0,4.507551,8.3085,0.3085001,15,3,3,27,27,27,1,2,7,3,7,21,1.501149,1
1,1,2,1,19.60756,5.00755,0.3085001,0.3075551,15,3,3,27,27,27,1,2,7,3,7,21,1.600246,1
1,1,2,1,19.10756,5.507551,0.3085001,0.3075551,15,3,3,27,27,27,1,2,7,3,7,21,1.700269,1
1,1,2,1,18.60756,6.007553,0.3085001,0.3075551,15,3,3,27,27,27,1,2,7,3,7,21,1.800706,1
1,1,2,1,18.10756,6.507555,0.3085001,0.3075551,15,3,3,27,27,27,1,2,7,3,7,21,1.900533,1
1,1,2,1,17.60755,7.007556,0.3085001,0.3075551,15,3,3,27,27,27,1,2,7,3,7,21,2.001371,1
1,1,2,1,17.10755,7.507559,0.3085001,0.3075551,15,3,3,27.3,27,26.5,1,2,7,3,7,21,2.100438,1
1,1,2,2,16.60755,8.007561,0.3085001,0.3085001,15,3,3,27.3,27,26,1,2,7,3,7,21,2.201138,1
1,1,2,2,16.10755,8.507563,0.3085001,0.3085001,15,3,3,27.3,27,25.49999,1,2,7,3,7,21,2.300098,1
1,1,2,2,15.60755,9.007565,0.3085001,0.3085001,15,3,3,27.3,27,24.99999,1,2,7,3,7,21,2.400882,1
1,1,2,2,15.10754,9.507566,0.3085001,0.3085001,15,3,3,27.3,27,24.49999,1,2,7,3,7,21,2.501723,1
1,1,2,1,14.60754,10.00757,0.3085001,8.307554,15,3,3,27.3,27,23.99999,1,2,7,3,7,21,2.600491,1
1,1,2,1,14.10754,10.50757,0.3085001,8.307554,15,3,3,27.3,27,23.49999,1,2,7,3,7,21,2.70079,1
1,1,2,2,13.60754,11.00757,0.3085001,0.3085001,15,3,3,27.3,27,22.99998,1,2,7,3,7,21,2.800252,1
1,1,2,2,13.10754,11.50757,0.3085001,0.3085001,15,3,3,27.3,27,22.49998,1,2,7,3,7,21,2.901993,1
1,1,2,2,12.60754,12.00758,0.3085001,0.3085001,15,3,3,27.3,27,21.99998,1,2,7,3,7,21,3.000889,1
1,1,2,2,12.10753,12.50758,0.3085001,0.3085001,15,3,3,27.3,27,21.49998,1,2,7,3,7,21,3.100289,1
1,1,2,2,11.60753,13.00758,0.3085001,0.3085001,15,3,3,27.3,27,20.99998,1,2,7,3,7,21,3.20025,1
1,1,2,2,11.10753,13.50758,0.3085001,0.3085001,15,3,3,27.3,27,20.49998,1,2,7,3,7,21,3.300797,1
1,1,1,1,10.60753,14.00758,2.307555,8.307555,15,3,3,27.3,27,19.99997,1,2,7,3,7,21,3.401823,1
1,1,1,1,10.10752,14.50758,2.307555,8.307555,15,3,3,27.3,27,19.49997,1,2,7,3,7,21,3.50099,1
1,1,2,2,9.607524,15.00759,0.3085001,0.3085001,15,3,3,27.3,27,18.99997,1,2,7,3,7,21,3.602121,1
1,1,2,2,9.107522,15.50759,0.3085001,0.3085001,15,3,3,27.3,27,18.49997,1,2,7,3,7,21,3.702124,1
