NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,3,23,21,0.1012202,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,3,23,21,0.201019,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,3,23,21,0.3017354,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,3,23,21,0.4022247,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,3,23,21,0.5018283,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,3,23,21,0.6017851,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,3,23,21,0.7000735,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,3,23,21,0.8002161,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,3,23,21,0.9001805,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,3,23,21,1.001413,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,3,23,21,1.102123,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,3,23,21,1.201649,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,3,23,21,1.301587,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,3,23,21,1.40139,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,3,23,21,1.501444,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,3,23,21,1.602231,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,3,23,21,1.700883,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,3,23,21,1.801315,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,3,23,21,1.901012,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,3,23,21,2.002365,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,2.7,27,27.3,27,1,2,3,3,23,21,2.100647,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,2.7,27,27.3,27,1,2,3,3,23,21,2.200584,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,2.7,27,27.3,27,1,2,3,3,23,21,2.301785,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,2.7,27,27.3,27,1,2,3,3,23,21,2.401817,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,2.7,27,27.3,27,1,2,3,3,23,21,2.501945,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,2.7,27,27.3,27,1,2,3,3,23,21,2.601868,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,2.7,27,27.3,27,1,2,3,3,23,21,2.701497,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,2.7,27,27.3,27,1,2,3,3,23,21,2.816518,0
