NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,23,3,11,23,0.1011359,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,23,3,11,23,0.2006928,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,23,3,11,23,0.3004911,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,23,3,11,23,0.4007855,0
0,1,2,2,0,0.8075545,0.3085001,0.3085001,15,3,3,27,27,27,1,2,23,3,11,23,0.501135,1
0,1,2,2,0,1.307554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,23,3,11,23,0.6017222,1
0,1,2,2,0,1.807554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,23,3,11,23,0.7010815,1
0,1,2,2,0,2.307553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,23,3,11,23,0.8017483,1
0,1,2,2,0,2.807553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,23,3,11,23,0.9012638,1
0,1,2,2,0,3.307552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,23,3,11,23,1.00074,1
0,1,2,2,0,3.807552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,23,3,11,23,1.100211,1
0,1,2,2,0,4.307551,8.3085,0.3085001,15,3,3,27,27,27,1,2,23,3,11,23,1.201732,1
1,1,2,1,19.80756,4.807551,0.3085001,0.3075551,15,3,3,27,27,27,1,2,23,3,11,23,1.300226,1
1,1,2,1,19.30756,5.30755,0.3085001,0.3075551,15,3,3,27,27,27,1,2,23,3,11,23,1.400746,1
1,1,2,1,18.80756,5.807552,0.3085001,0.3075551,15,3,3,27,27,27,1,2,23,3,11,23,1.501701,1
1,1,2,1,18.30756,6.307554,0.3085001,0.3075551,15,3,3,27,27,27,1,2,23,3,11,23,1.601381,1
1,1,2,1,17.80755,6.807556,0.3085001,0.3075551,15,3,3,27,27,27,1,2,23,3,11,23,1.701437,1
1,1,2,1,17.30755,7.307558,0.3085001,0.3075551,15,3,3,27,27,27,1,2,23,3,11,23,1.800898,1
1,1,2,1,16.80755,7.80756,0.3085001,0.3075551,15,3,3,27,27,27,1,2,23,3,11,23,1.901691,1
1,1,2,2,16.30755,8.307562,0.3085001,0.3085001,15,3,3,27,27,27,1,2,23,3,11,23,2.001821,1
1,1,2,2,15.80755,8.807564,0.3085001,0.3085001,15,3,3.5,27,26.5,27,1,2,23,3,11,23,2.101696,1
1,1,2,2,15.30754,9.307566,0.3085001,0.3085001,15,3,3.999999,27,26,27,1,2,23,3,11,23,2.200766,1
1,1,2,2,14.80754,9.807568,0.3085001,0.3085001,15,3,4.499999,27,25.49999,27,1,2,23,3,11,23,2.301996,1
1,1,2,1,14.30754,10.30757,0.3085001,8.307554,15,3,4.999998,27,24.99999,27,1,2,23,3,11,23,2.401213,1
1,1,2,2,13.80754,10.80757,0.3085001,0.3085001,15,3,5.499998,27,24.49999,27,1,2,23,3,11,23,2.502437,1
1,1,2,2,13.30754,11.30757,0.3085001,0.3085001,15,3,5.999997,27,23.99999,27,1,2,23,3,11,23,2.600856,1
1,1,2,2,12.80754,11.80758,0.3085001,0.3085001,15,3,6.499997,27,23.49999,27,1,2,23,3,11,23,2.700045,1
0,1,2,2,0,12.30758,0.3085001,0.3085001,15,3,6.999996,27,22.99998,27,0,2,23,3,11,23,2.800118,1
0,1,2,2,0,12.80758,0.3085001,0.3085001,15,3,7.499996,27,22.49998,27,0,2,23,3,11,23,2.900234,1
0,1,2,2,0,13.30758,0.3085001,0.3085001,15,3,7.999995,27,21.99998,27,0,2,23,3,11,23,3.000463,1
0,1,2,2,0,13.80758,0.3085001,0.3085001,15,3,8.499997,27,21.49998,27,0,2,23,3,11,23,3.100729,1
0,1,1,1,0,14.30758,2.307555,8.307555,15,3,8.999999,27,20.99998,27,0,2,23,3,11,23,3.200714,1
0,1,2,2,0,14.80759,0.3085001,0.3085001,15,3,9.500001,27,20.49998,27,0,2,23,3,11,23,3.301946,1
0,1,2,2,0,15.30759,0.3085001,0.3085001,15,3,10,27,19.99997,27,0,2,23,3,11,23,3.401184,1
0,1,2,2,0,15.80759,0.3085001,0.3085001,15,3,10.5,27,19.49997,27,0,2,23,3,11,23,3.501027,1
0,1,2,2,0,16.30759,0.3085001,0.3085001,15,3,11.00001,27,18.99997,27,0,2,23,3,11,23,3.601442,1
0,1,2,2,0,16.80759,0.3085001,0.3085001,15,3,11.50001,27,18.49997,27,0,2,23,3,11,23,3.701729,1
6,1,2,2,5.65771,17.30759,0.3085001,0.3085001,15,3,12.00001,27,17.99997,27,1,2,23,3,11,23,3.802006,1
1,1,2,2,6.807513,17.8076,0.3085001,0.3085001,15,3,12.50001,27,17.49996,27,1,2,23,3,11,23,3.901865,1
1,1,2,2,6.307511,18.3076,0.3085001,0.3085001,15,3,13.00001,27,16.99996,27,0,2,23,3,11,23,4.002837,1
0,1,2,2,0,18.8076,0.3085001,0.3085001,15,3,13.00001,27.3,16.49996,27,0,2,23,3,11,23,4.100174,1
0,1,2,2,0,19.3076,0.3085001,0.3085001,15,3,13.00001,27.3,15.99996,27,0,2,23,3,11,23,4.201693,1
0,1,2,2,0,19.80761,0.3085001,0.3085001,15,3,13.00001,27.3,15.49996,27,0,2,23,3,11,23,4.301859,1
0,0,2,2,0,0,0.3085001,0.3085001,15,3,13.00001,27.3,14.99995,27,0,2,23,3,11,23,4.400787,1
0,0,2,2,0,0,0.3085001,0.3085001,15,3,13.00001,27.3,14.49995,27,0,2,23,3,11,23,4.502414,1
1,0,2,2,3.3075,0,0.3085001,0.3085001,15,3,100,100,13.99995,27,1,2,23,3,11,23,4.601776,1
1,0,2,2,2.807498,0,0.3085001,0.3085001,15,3,100,100,13.49995,27,1,2,23,3,11,23,4.702122,1
1,0,2,2,2.307496,0,0.3085001,0.3085001,15,3,100,100,12.99995,27,1,2,23,3,11,23,4.802024,1
1,0,2,2,1.807494,0,0.3085001,0.3085001,15,3,100,100,12.49994,27,1,2,23,3,11,23,4.901272,1
6,0,2,2,0.157689,0,0.3085001,0.3085001,15,3,100,100,11.99994,27,1,2,23,3,11,23,5.000998,0
6,0,2,2,0.157689,0,0.3085001,0.3085001,15,3,100,100,11.49994,27,1,2,23,3,11,23,5.10065,0
1,0,2,2,1.807494,0,0.3085001,0.3085001,15,3,100,100,100,100,1,2,23,3,11,23,5.201044,0
1,0,2,2,1.807494,0,0.3085001,0.3085001,15,3,100,100,100,100,1,2,23,3,11,23,5.300209,0
0,0,2,2,0,0,0.3085001,0.3085001,15,3,100,100,100,100,0,2,23,3,11,23,5.401152,0
1,0,2,2,1.807494,0,0.3085001,0.3085001,15,3,100,100,100,100,1,2,23,3,11,23,5.500936,0
1,0,2,2,1.807494,0,0.3085001,0.3085001,15,3,100,100,100,100,1,2,23,3,11,23,5.60085,0
1,0,2,2,1.807494,0,0.3085001,0.3085001,15,3,100,100,100,100,1,2,23,3,11,23,5.701651,2
1,0,2,2,2.307496,0,0.3085001,0.3085001,15,3,100,100,100,100,1,2,23,3,11,23,5.80101,2
1,0,2,2,2.807498,0,0.3085001,0.3085001,15,3,100,100,100,100,1,2,23,3,11,23,5.901607,2
win
