NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,19,9,3,25,0.1014545,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,19,9,3,25,0.2009512,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,19,9,3,25,0.3010552,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,19,9,3,25,0.4013455,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,19,9,3,25,0.5019816,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,19,9,3,25,0.6020833,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,19,9,3,25,0.7007532,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,19,9,3,25,0.8012744,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,19,9,3,25,0.9006261,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,19,9,3,25,1.001751,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,19,9,3,25,1.100774,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,19,9,3,25,1.20136,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,19,9,3,25,1.30033,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,19,9,3,25,1.40048,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,19,9,3,25,1.501654,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,19,9,3,25,1.600555,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,19,9,3,25,1.701219,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,19,9,3,25,1.800153,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,19,9,3,25,1.902262,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,19,9,3,25,2.001884,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27.3,27,3,26.5,1,2,19,9,3,25,2.101964,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27.3,27,3,26,1,2,19,9,3,25,2.201466,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27.3,27,3,25.49999,1,2,19,9,3,25,2.301056,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27.3,27,3,24.99999,1,2,19,9,3,25,2.401266,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27.3,27,3,24.49999,1,2,19,9,3,25,2.501426,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27.3,27,3,23.99999,1,2,19,9,3,25,2.600139,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27.3,27,3,23.49999,1,2,19,9,3,25,2.701713,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27.3,27,3,22.99998,1,2,19,9,3,25,2.800303,1
0,1,2,2,0,0.8075545,0.3085001,0.3085001,15,3,27.3,27,3,22.49998,1,2,19,9,3,25,2.902011,1
0,1,2,2,0,1.307554,0.3085001,0.3085001,15,3,27.3,27,3,21.99998,1,2,19,9,3,25,3.001225,1
0,1,2,2,0,1.807554,0.3085001,0.3085001,15,3,27.3,27,3,21.49998,1,2,19,9,3,25,3.100157,1
0,1,2,2,0,2.307553,0.3085001,0.3085001,15,3,27.3,27,3,20.99998,1,2,19,9,3,25,3.20054,1
0,1,2,2,0,2.807553,0.3085001,0.3085001,15,3,27.3,27,3,20.49998,1,2,19,9,3,25,3.300576,1
0,1,2,2,0,3.307552,0.3085001,0.3085001,15,3,27.3,27,3,19.99997,1,2,19,9,3,25,3.402334,1
0,1,2,2,0,3.807552,0.3085001,0.3085001,15,3,27.3,27,3,19.49997,1,2,19,9,3,25,3.501199,1
0,1,2,2,0,4.307551,8.3085,0.3085001,15,3,27.3,27,3,18.99997,1,2,19,9,3,25,3.601318,1
0,1,2,2,0,4.407551,8.1085,0.5085009,15,3,27.3,27,3,18.49997,1,2,19,9,3,25,3.701616,3
2,2,2,2,0.208504,0.4084962,7.608498,1.008503,15,3,27.3,27,3,17.99997,1,2,19,9,3,25,3.800333,3
2,2,2,2,0.208504,0.4084962,7.108495,1.508505,15,3,27.3,27,3,17.49996,1,2,19,9,3,25,3.901431,3
2,2,2,2,0.208504,0.4084962,6.608493,2.008507,15,3,27.3,27,3,16.99996,1,2,19,9,3,25,4.000591,3
2,2,2,2,0.208504,0.4084962,6.108491,2.508508,15,3,27.3,27,3,17.49996,1,2,19,9,3,25,4.100863,3
2,2,2,2,0.208504,0.4084962,5.60849,3.00851,15,3,27.3,27,3,17.99997,1,2,19,9,3,25,4.201266,3
2,2,2,2,0.208504,0.4084962,5.108488,3.508512,15,3,27.3,27,3,18.49997,1,2,19,9,3,25,4.300467,3
2,2,2,2,4.208503,0.4084962,4.608485,4.008514,15,3,27.3,27,3,18.99997,1,2,19,9,3,25,4.400607,3
2,2,2,2,4.208503,0.4084962,4.108484,4.508516,15,3,27.3,27,3,19.49997,1,2,19,9,3,25,4.500627,3
2,2,2,2,0.208504,0.4084962,3.608482,5.008518,15,3,27.3,27,3,19.99997,1,2,19,9,3,25,4.601702,3
2,2,2,2,0.208504,0.4084962,3.10848,5.50852,15,3,27.3,27,3,20.49998,1,2,19,9,3,25,4.700809,3
2,2,2,2,0.208504,0.4084962,2.608478,6.008522,15,3,27.3,27,3,20.99998,1,2,19,9,3,25,4.801074,3
2,2,2,2,0.208504,0.4084962,2.108476,6.508523,15,3,27.3,27,3,21.49998,1,2,19,9,3,25,4.902054,3
2,2,2,2,0.208504,0.4084962,1.608474,7.008525,15,3,27.3,27,3,21.99998,1,2,19,9,3,25,5.000477,3
2,2,2,2,0.208504,0.4084962,1.108473,7.508528,15,3,27.3,27,3,22.49998,1,2,19,9,3,25,5.10054,3
0,1,2,2,0,4.407551,0.6084707,8.00853,15,3,27.3,27,3,22.99998,1,2,19,9,3,25,5.200566,3
0,1,2,2,0,4.407551,0.1084688,8.508532,15,3,27.3,27,3,23.49999,1,2,19,9,3,25,5.30097,3
