NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,11,19,21,0.1005472,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,11,19,21,0.200964,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,11,19,21,0.3009584,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,11,19,21,0.4021273,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,11,19,21,0.5012557,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,11,19,21,0.6016327,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,11,19,21,0.7012073,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,11,19,21,0.801724,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,11,19,21,0.9002346,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,11,19,21,1.000982,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,11,19,21,1.100997,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,11,19,21,1.201158,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,11,19,21,1.302037,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,11,19,21,1.402092,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,11,19,21,1.501095,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,11,19,21,1.602977,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,11,19,21,1.700425,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,11,19,21,1.800093,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,11,19,21,1.902392,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,11,19,21,2.001379,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27.3,1,2,19,11,19,21,2.101844,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27.3,1,2,19,11,19,21,2.202144,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27.3,1,2,19,11,19,21,2.300827,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27.3,1,2,19,11,19,21,2.401625,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27.3,1,2,19,11,19,21,2.500592,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27.3,1,2,19,11,19,21,2.600873,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27.3,1,2,19,11,19,21,2.700052,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27.3,1,2,19,11,19,21,2.801468,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27.3,1,2,19,11,19,21,2.900483,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27.3,1,2,19,11,19,21,3.000033,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27.3,1,2,19,11,19,21,3.100565,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27.3,1,2,19,11,19,21,3.200191,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27.3,1,2,19,11,19,21,3.301907,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27.3,1,2,19,11,19,21,3.401458,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27.3,1,2,19,11,19,21,3.501464,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27.3,1,2,19,11,19,21,3.601769,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27.3,1,2,19,11,19,21,3.701731,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27.3,1,2,19,11,19,21,3.800673,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27.3,1,2,19,11,19,21,3.900416,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27.3,1,2,19,11,19,21,4.002096,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,2.7,27,27.3,27.3,1,2,19,11,19,21,4.101239,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,2.7,27,27.3,27.3,1,2,19,11,19,21,4.201479,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,2.7,27,27.3,27.3,1,2,19,11,19,21,4.300698,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,2.7,27,27.3,27.3,1,2,19,11,19,21,4.400551,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,2.7,27,27.3,27.3,1,2,19,11,19,21,4.501322,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,2.7,27,27.3,27.3,1,2,19,11,19,21,4.602279,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,2.7,27,27.3,27.3,1,2,19,11,19,21,4.700164,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,2.7,27,27.3,27.3,1,2,19,11,19,21,4.801011,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,2.7,27,27.3,27.3,1,2,19,11,19,21,4.901183,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,2.7,27,27.3,27.3,1,2,19,11,19,21,5.000187,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,2.7,27,27.3,27.3,1,2,19,11,19,21,5.100398,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,2.7,27,27.3,27.3,1,2,19,11,19,21,5.200731,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,2.7,27,27.3,27.3,1,2,19,11,19,21,5.300237,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,2.7,27,27.3,27.3,1,2,19,11,19,21,5.401162,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,2.7,27,27.3,27.3,1,2,19,11,19,21,5.500865,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,2.7,27,27.3,27.3,1,2,19,11,19,21,5.600863,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,2.7,27,27.3,27.3,1,2,19,11,19,21,5.700857,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,2.7,27,27.3,27.3,1,2,19,11,19,21,5.802062,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,2.7,27,27.3,27.3,0,2,19,11,19,21,5.900897,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,2.7,27,27.3,27.3,0,2,19,11,19,21,6.000758,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3.2,27,27.3,27.3,0,2,19,11,19,21,6.101048,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3.699999,27,27.3,27.3,0,2,19,11,19,21,6.201973,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,4.199999,27,27.3,27.3,0,2,19,11,19,21,6.301773,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,4.699998,27,27.3,27.3,0,2,19,11,19,21,6.402196,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,5.199998,27,27.3,27.3,0,2,19,11,19,21,6.5021,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,5.699997,27,27.3,27.3,0,2,19,11,19,21,6.602155,0
0,1,2,2,0,0.7075546,0.3085001,0.3085001,15,3,6.199997,27,27.3,27.3,0,2,19,11,19,21,6.700855,1
0,1,2,2,0,1.207554,0.3085001,0.3085001,15,3,6.699996,27,27.3,27.3,0,2,19,11,19,21,6.801756,1
0,1,2,2,0,1.707554,0.3085001,0.3085001,15,3,7.199996,27,27.3,27.3,0,2,19,11,19,21,6.901216,1
0,1,2,2,0,2.207553,0.3085001,0.3085001,15,3,7.699996,27,27.3,27.3,0,2,19,11,19,21,7.00096,1
0,1,2,2,0,2.707553,0.3085001,0.3085001,15,3,8.199996,27,27.3,27.3,0,2,19,11,19,21,7.102036,1
0,1,2,2,0,3.207552,0.3085001,0.3085001,15,3,8.699998,27,27.3,27.3,0,2,19,11,19,21,7.20174,1
0,1,2,2,0,3.707552,0.3085001,0.3085,15,3,9.2,27,27.3,27.3,0,2,19,11,19,21,7.301731,1
0,1,2,2,0,4.207551,8.3085,0.3085001,15,3,9.700002,27,27.3,27.3,0,2,19,11,19,21,7.400568,1
0,1,2,1,0,4.707551,0.3085001,0.3075551,15,3,10.2,27,27.3,27.3,0,2,19,11,19,21,7.500642,1
0,1,2,1,0,5.207551,0.3085001,0.3075551,15,3,10.70001,27,27.3,27.3,0,2,19,11,19,21,7.601353,1
0,1,2,1,0,5.707551,0.3085001,0.3075551,15,3,11.20001,27,27.3,27.3,0,2,19,11,19,21,7.701529,1
0,1,2,1,0,6.207554,0.3085001,0.3075551,15,3,11.70001,27,27.3,27.3,0,2,19,11,19,21,7.801754,1
0,1,2,1,0,6.707556,0.3085001,0.3075551,15,3,12.20001,27,27.3,27.3,0,2,19,11,19,21,7.900286,1
0,1,2,1,0,7.207557,0.3085001,0.3075551,15,3,12.70001,27,27.3,27.3,0,2,19,11,19,21,8.001,1
0,1,2,1,0,7.70756,0.3085,0.3075551,15,3,13.20002,27,27.3,27.3,0,2,19,11,19,21,8.101139,1
0,1,2,2,0,8.207561,0.3085001,0.3085001,15,3,13.70002,27,27.3,27.3,0,2,19,11,19,21,8.201838,1
1,1,2,2,15.90755,8.707563,0.3085,0.3085001,15,3,14.20002,27,27.3,27.3,1,2,19,11,19,21,8.30001,1
